Utbildning,Arbsektor,Andel,Lön
Civilingenjör,Privat,"3,443035452",40000-40999
Civilingenjör,Privat,"2,947258277",41000-41999
Civilingenjör,Privat,"3,328433693",42000-42999
Civilingenjör,Privat,"3,01701587",43000-43999
Civilingenjör,Privat,"3,01701587",44000-44999
Civilingenjör,Privat,"3,281098184",45000-45999
Civilingenjör,Privat,"2,865043972",46000-46999
Civilingenjör,Privat,"2,835147861",47000-47999
Civilingenjör,Privat,"2,760407584",48000-48999
Civilingenjör,Privat,"2,628366427",49000-49999
Civilingenjör,Privat,"3,23874536",50000-50999
Civilingenjör,Privat,"2,461446474",51000-51999
Civilingenjör,Privat,"2,416602307",52000-52999
Civilingenjör,Privat,"2,304491891",53000-53999
Civilingenjör,Privat,"2,164976706",54000-54999
Civilingenjör,Privat,"2,117641197",55000-55999
Civilingenjör,Privat,"1,786292633",56000-56999
Civilingenjör,Privat,"1,611898652",57000-57999
Civilingenjör,Privat,"1,582002541",58000-58999
Civilingenjör,Privat,"1,477366153",59000-59999
Civilingenjör,Privat,"1,669199532",60000-60999
Civilingenjör,Privat,"1,225740552",61000-61999
Civilingenjör,Privat,"1,223249209",62000-62999
Civilingenjör,Privat,"1,086225367",63000-63999
Civilingenjör,Privat,"1,048855228",64000-64999
Civilingenjör,Privat,"1,138543561",65000-65999
Civilingenjör,Privat,"0,859513192",66000-66999
Civilingenjör,Privat,"0,715015322",67000-67999
Civilingenjör,Privat,"0,802212312",68000-68999
Civilingenjör,Privat,"0,652731757",69000-69999
Civilingenjör,Privat,"0,827125738",70000-70999
Civilingenjör,Privat,"0,525673285",71000-71999
Civilingenjör,Privat,"0,5206906",72000-72999
Civilingenjör,Privat,"0,460898378",73000-73999
Civilingenjör,Privat,"0,408580184",74000-74999
Civilingenjör,Privat,"0,585465507",75000-75999
Civilingenjör,Privat,"0,368718703",76000-76999
Civilingenjör,Privat,"0,338822591",77000-77999
Civilingenjör,Privat,"0,316400508",78000-78999
Civilingenjör,Privat,"0,249134258",79000-79999
Civilingenjör,Privat,"5,901990583",>=80000
Civilingenjör,Offentlig,"2,145663342",<27000
Civilingenjör,Offentlig,"2,432759142",27000-27999
Civilingenjör,Offentlig,"2,478090057",28000-28999
Civilingenjör,Offentlig,"1,707464491",29000-29999
Civilingenjör,Offentlig,"2,62919311",30000-30999
Civilingenjör,Offentlig,"2,961619825",31000-31999
Civilingenjör,Offentlig,"3,082502267",32000-32999
Civilingenjör,Offentlig,"2,644303415",33000-33999
Civilingenjör,Offentlig,"2,765185857",34000-34999
Civilingenjör,Offentlig,"3,263825929",35000-35999
Civilingenjör,Offentlig,"3,203384708",36000-36999
Civilingenjör,Offentlig,"3,732245391",37000-37999
Civilingenjör,Offentlig,"3,928679359",38000-38999
Civilingenjör,Offentlig,"3,702024781",39000-39999
Civilingenjör,Offentlig,"3,732245391",40000-40999
Civilingenjör,Offentlig,"3,535811423",41000-41999
Civilingenjör,Offentlig,"3,339377455",42000-42999
Civilingenjör,Offentlig,"3,505590813",43000-43999
Civilingenjör,Offentlig,"3,520701118",44000-44999
Civilingenjör,Offentlig,"3,490480508",45000-45999
Civilingenjör,Offentlig,"3,052281656",46000-46999
Civilingenjör,Offentlig,"2,840737383",47000-47999
Civilingenjör,Offentlig,"2,689634331",48000-48999
Civilingenjör,Offentlig,"2,462979752",49000-49999
Civilingenjör,Offentlig,"2,614082804",50000-50999
Civilingenjör,Offentlig,"2,296766395",51000-51999
Civilingenjör,Offentlig,"2,130553037",52000-52999
Civilingenjör,Offentlig,"1,96433968",53000-53999
Civilingenjör,Offentlig,"1,480809912",54000-54999
Civilingenjör,Offentlig,"1,511030523",55000-55999
Civilingenjör,Offentlig,"1,344817165",56000-56999
Civilingenjör,Offentlig,"1,269265639",57000-57999
Civilingenjör,Offentlig,"0,951949229",58000-58999
Civilingenjör,Offentlig,"0,891508008",59000-59999
Civilingenjör,Offentlig,"0,936838924",60000-60999
Civilingenjör,Offentlig,"0,770625567",61000-61999
Civilingenjör,Offentlig,"0,785735872",62000-62999
Civilingenjör,Offentlig,"0,785735872",63000-63999
Civilingenjör,Offentlig,"0,740404956",64000-64999
Civilingenjör,Offentlig,"0,589301904",65000-65999
Civilingenjör,Offentlig,"0,543970988",66000-66999
Civilingenjör,Offentlig,"0,438198852",67000-67999
Civilingenjör,Offentlig,"0,362647325",68000-68999
Civilingenjör,Offentlig,"0,468419462",69000-69999
Civilingenjör,Offentlig,"0,559081293",70000-70999
Civilingenjör,Offentlig,"0,31731641",71000-71999
Civilingenjör,Offentlig,"0,34753702",72000-72999
Civilingenjör,Offentlig,"3,052281656",>=73000
Fysioterapeut,Privat,"4,176072235",< 25000
Fysioterapeut,Privat,"6,659142212",25000-25999
Fysioterapeut,Privat,"8,013544018",26000-26999
Fysioterapeut,Privat,"7,336343115",27000-27999
Fysioterapeut,Privat,"6,207674944",28000-28999
Fysioterapeut,Privat,"6,772009029",29000-29999
Fysioterapeut,Privat,"9,593679458",30000-30999
Fysioterapeut,Privat,"10,04514673",31000-31999
Fysioterapeut,Privat,"9,819413093",32000-32999
Fysioterapeut,Privat,"6,207674944",33000-33999
Fysioterapeut,Privat,"5,304740406",34000-34999
Fysioterapeut,Privat,"3,498871332",35000-35999
Fysioterapeut,Privat,"4,288939052",36000-36999
Fysioterapeut,Privat,"1,918735892",37000-37999
Fysioterapeut,Privat,"1,918735892",38000-38999
Fysioterapeut,Privat,"0,902934537",39000-39999
Fysioterapeut,Privat,"1,693002257",40000-40999
Fysioterapeut,Privat,"0,564334086",41000-41999
Fysioterapeut,Privat,"0,902934537",42000-42999
Fysioterapeut,Privat,"0,564334086",44000-44999
Fysioterapeut,Privat,"3,611738149",>=45000
Fysioterapeut,Offentlig,"9,864559819",< 25000
Fysioterapeut,Offentlig,"7,62979684",25000-25999
Fysioterapeut,Offentlig,"8,239277652",26000-26999
Fysioterapeut,Offentlig,"9,571106095",27000-27999
Fysioterapeut,Offentlig,"10,90293454",28000-28999
Fysioterapeut,Offentlig,"11,71557562",29000-29999
Fysioterapeut,Offentlig,"11,24153499",30000-30999
Fysioterapeut,Offentlig,"7,133182844",31000-31999
Fysioterapeut,Offentlig,"5,237020316",32000-32999
Fysioterapeut,Offentlig,"3,88261851",33000-33999
Fysioterapeut,Offentlig,"2,776523702",34000-34999
Fysioterapeut,Offentlig,"1,670428894",35000-35999
Fysioterapeut,Offentlig,"1,51241535",36000-36999
Fysioterapeut,Offentlig,"1,083521445",37000-37999
Fysioterapeut,Offentlig,"1,241534989",38000-38999
Fysioterapeut,Offentlig,"0,79006772",39000-39999
Fysioterapeut,Offentlig,"0,880361174",40000-40999
Fysioterapeut,Offentlig,"0,609480813",41000-41999
Fysioterapeut,Offentlig,"0,496613995",42000-42999
Fysioterapeut,Offentlig,"0,428893905",43000-43999
Fysioterapeut,Offentlig,"3,09255079",>=44000
Socionom,Privat,"2,698282911",< 25000
Socionom,Privat,"2,616516762",25000-25999
Socionom,Privat,"2,616516762",26000-26999
Socionom,Privat,"3,924775143",27000-27999
Socionom,Privat,"4,251839738",28000-28999
Socionom,Privat,"5,151267375",29000-29999
Socionom,Privat,"5,641864268",30000-30999
Socionom,Privat,"5,069501226",31000-31999
Socionom,Privat,"6,8683565",32000-32999
Socionom,Privat,"6,377759608",33000-33999
Socionom,Privat,"5,069501226",34000-34999
Socionom,Privat,"6,21422731",35000-35999
Socionom,Privat,"6,21422731",36000-36999
Socionom,Privat,"5,233033524",37000-37999
Socionom,Privat,"3,843008994",38000-38999
Socionom,Privat,"3,515944399",39000-39999
Socionom,Privat,"3,515944399",40000-40999
Socionom,Privat,"2,452984464",41000-41999
Socionom,Privat,"3,107113655",42000-42999
Socionom,Privat,"1,880621423",43000-43999
Socionom,Privat,"1,717089125",44000-44999
Socionom,Privat,"1,471790679",45000-45999
Socionom,Privat,"0,654129191",46000-46999
Socionom,Privat,"0,490596893",47000-47999
Socionom,Privat,"0,735895339",48000-48999
Socionom,Privat,"1,062959935",49000-49999
Socionom,Privat,"0,408830744",50000-50999
Socionom,Privat,"0,408830744",51000-51999
Socionom,Privat,"0,899427637",52000-52999
Socionom,Privat,"0,327064595",53000-53999
Socionom,Privat,"0,572363042",54000-54999
Socionom,Privat,"0,408830744",55000-55999
Socionom,Privat,"0,245298446",56000-56999
Socionom,Privat,"0,327064595",57000-57999
Socionom,Privat,"0,081766149",58000-58999
Socionom,Privat,"0,163532298",59000-59999
Socionom,Privat,"0,490596893",60000-60999
Socionom,Privat,"3,270645953",>=61000
Socionom,Offentlig,"2,192408377",< 25000
Socionom,Offentlig,"3,656740838",25000-25999
Socionom,Offentlig,"5,734620419",26000-26999
Socionom,Offentlig,"7,599803665",27000-27999
Socionom,Offentlig,"8,777814136",28000-28999
Socionom,Offentlig,"9,505890052",29000-29999
Socionom,Offentlig,"9,890379581",30000-30999
Socionom,Offentlig,"9,195026178",31000-31999
Socionom,Offentlig,"8,28697644",32000-32999
Socionom,Offentlig,"6,470876963",33000-33999
Socionom,Offentlig,"5,440117801",34000-34999
Socionom,Offentlig,"4,335732984",35000-35999
Socionom,Offentlig,"3,157722513",36000-36999
Socionom,Offentlig,"2,429646597",37000-37999
Socionom,Offentlig,"1,963350785",38000-38999
Socionom,Offentlig,"1,595222513",39000-39999
Socionom,Offentlig,"1,603403141",40000-40999
Socionom,Offentlig,"1,161649215",41000-41999
Socionom,Offentlig,"1,063481675",42000-42999
Socionom,Offentlig,"0,883507853",43000-43999
Socionom,Offentlig,"0,670811518",44000-44999
Socionom,Offentlig,"0,719895288",45000-45999
Socionom,Offentlig,"0,515379581",46000-46999
Socionom,Offentlig,"3,149541885",>=47000
Personalvetare,Privat,"1,486013986",< 25000
Personalvetare,Privat,"1,923076923",25000-25999
Personalvetare,Privat,"1,573426573",26000-26999
Personalvetare,Privat,"2,36013986",27000-27999
Personalvetare,Privat,"2,447552448",28000-28999
Personalvetare,Privat,"2,797202797",29000-29999
Personalvetare,Privat,"3,234265734",30000-30999
Personalvetare,Privat,"2,972027972",31000-31999
Personalvetare,Privat,"3,321678322",32000-32999
Personalvetare,Privat,"2,534965035",33000-33999
Personalvetare,Privat,"4,195804196",34000-34999
Personalvetare,Privat,"3,321678322",35000-35999
Personalvetare,Privat,"2,884615385",36000-36999
Personalvetare,Privat,"3,496503497",37000-37999
Personalvetare,Privat,"3,933566434",38000-38999
Personalvetare,Privat,"2,272727273",39000-39999
Personalvetare,Privat,"2,972027972",40000-40999
Personalvetare,Privat,"2,447552448",41000-41999
Personalvetare,Privat,"2,70979021",42000-42999
Personalvetare,Privat,"3,059440559",43000-43999
Personalvetare,Privat,"2,534965035",44000-44999
Personalvetare,Privat,"2,185314685",45000-45999
Personalvetare,Privat,"2,185314685",46000-46999
Personalvetare,Privat,"2,70979021",47000-47999
Personalvetare,Privat,"2,185314685",48000-48999
Personalvetare,Privat,"1,573426573",49000-49999
Personalvetare,Privat,"2,622377622",50000-50999
Personalvetare,Privat,"1,660839161",51000-51999
Personalvetare,Privat,"1,835664336",52000-52999
Personalvetare,Privat,"1,660839161",53000-53999
Personalvetare,Privat,"1,223776224",54000-54999
Personalvetare,Privat,"1,923076923",55000-55999
Personalvetare,Privat,"0,961538462",56000-56999
Personalvetare,Privat,"1,048951049",57000-57999
Personalvetare,Privat,"1,136363636",58000-58999
Personalvetare,Privat,"0,786713287",59000-59999
Personalvetare,Privat,"1,048951049",60000-60999
Personalvetare,Privat,"1,048951049",61000-61999
Personalvetare,Privat,"0,699300699",62000-62999
Personalvetare,Privat,"1,136363636",63000-63999
Personalvetare,Privat,"0,524475524",64000-64999
Personalvetare,Privat,"0,786713287",65000-65999
Personalvetare,Privat,"0,699300699",66000-66999
Personalvetare,Privat,"0,611888112",67000-67999
Personalvetare,Privat,"0,262237762",68000-68999
Personalvetare,Privat,"0,786713287",69000-69999
Personalvetare,Privat,"0,174825175",70000-70999
Personalvetare,Privat,"0,34965035",71000-71999
Personalvetare,Privat,"0,611888112",72000-72999
Personalvetare,Privat,"0,437062937",73000-73999
Personalvetare,Privat,"0,34965035",74000-74999
Personalvetare,Privat,"0,786713287",75000-75999
Personalvetare,Privat,"0,087412587",76000-76999
Personalvetare,Privat,"0,437062937",77000-77999
Personalvetare,Privat,"0,34965035",78000-78999
Personalvetare,Privat,"0,087412587",79000-79999
Personalvetare,Privat,"4,545454545",>=80000
Personalvetare,Offentlig,"2,806260119",<26000
Personalvetare,Offentlig,"3,723691311",26000-26999
Personalvetare,Offentlig,"4,749055586",27000-27999
Personalvetare,Offentlig,"5,450620615",28000-28999
Personalvetare,Offentlig,"5,612520237",29000-29999
Personalvetare,Offentlig,"5,126821371",30000-30999
Personalvetare,Offentlig,"5,720453319",31000-31999
Personalvetare,Offentlig,"6,583917971",32000-32999
Personalvetare,Offentlig,"5,018888289",33000-33999
Personalvetare,Offentlig,"5,612520237",34000-34999
Personalvetare,Offentlig,"4,3712898",35000-35999
Personalvetare,Offentlig,"4,964921749",36000-36999
Personalvetare,Offentlig,"3,777657852",37000-37999
Personalvetare,Offentlig,"3,399892067",38000-38999
Personalvetare,Offentlig,"2,698327037",39000-39999
Personalvetare,Offentlig,"3,291958985",40000-40999
Personalvetare,Offentlig,"3,130059363",41000-41999
Personalvetare,Offentlig,"3,022126282",42000-42999
Personalvetare,Offentlig,"2,9141932",43000-43999
Personalvetare,Offentlig,"2,104695089",44000-44999
Personalvetare,Offentlig,"2,050728548",45000-45999
Personalvetare,Offentlig,"1,4570966",46000-46999
Personalvetare,Offentlig,"1,511063141",47000-47999
Personalvetare,Offentlig,"1,187263896",48000-48999
Personalvetare,Offentlig,"1,079330815",49000-49999
Personalvetare,Offentlig,"1,133297356",50000-50999
Personalvetare,Offentlig,"0,75553157",51000-51999
Personalvetare,Offentlig,"0,75553157",52000-52999
Personalvetare,Offentlig,"0,593631948",53000-53999
Personalvetare,Offentlig,"0,647598489",54000-54999
Personalvetare,Offentlig,"0,323799244",55000-55999
Personalvetare,Offentlig,"0,431732326",56000-56999
Personalvetare,Offentlig,"0,323799244",57000-57999
Personalvetare,Offentlig,"0,323799244",58000-58999
Personalvetare,Offentlig,"0,269832704",59000-59999
Personalvetare,Offentlig,"3,076092822",>=60000
Tandhygienist,Privat,"5,939004815",< 25000
Tandhygienist,Privat,"3,370786517",25000-25999
Tandhygienist,Privat,"4,333868379",26000-26999
Tandhygienist,Privat,"4,333868379",27000-27999
Tandhygienist,Privat,"5,939004815",28000-28999
Tandhygienist,Privat,"7,062600321",29000-29999
Tandhygienist,Privat,"11,55698234",30000-30999
Tandhygienist,Privat,"9,791332263",31000-31999
Tandhygienist,Privat,"14,28571429",32000-32999
Tandhygienist,Privat,"7,704654896",33000-33999
Tandhygienist,Privat,"6,260032103",34000-34999
Tandhygienist,Privat,"6,260032103",35000-35999
Tandhygienist,Privat,"3,370786517",36000-36999
Tandhygienist,Privat,"2,728731942",37000-37999
Tandhygienist,Privat,"2,247191011",38000-38999
Tandhygienist,Privat,"0,963081862",39000-39999
Tandhygienist,Privat,"0,802568218",40000-40999
Tandhygienist,Privat,"3,04975923",>=43000
Tandhygienist,Offentlig,"17,52484192",< 25000
Tandhygienist,Offentlig,"7,859078591",25000-25999
Tandhygienist,Offentlig,"8,039747064",26000-26999
Tandhygienist,Offentlig,"9,123757904",27000-27999
Tandhygienist,Offentlig,"10,38843722",28000-28999
Tandhygienist,Offentlig,"9,846431798",29000-29999
Tandhygienist,Offentlig,"10,29810298",30000-30999
Tandhygienist,Offentlig,"8,401084011",31000-31999
Tandhygienist,Offentlig,"6,233062331",32000-32999
Tandhygienist,Offentlig,"2,7100271",33000-33999
Tandhygienist,Offentlig,"2,890695574",34000-34999
Tandhygienist,Offentlig,"0,903342367",35000-35999
Tandhygienist,Offentlig,"0,722673893",36000-36999
Tandhygienist,Offentlig,"1,174345077",37000-37999
Tandhygienist,Offentlig,"0,27100271",38000-38999
Tandhygienist,Offentlig,"0,54200542",39000-39999
Tandhygienist,Offentlig,"3,071364047",>=40000
Miljövetare,Privat,"1,854974705",< 25000
Miljövetare,Privat,"1,349072513",25000-25999
Miljövetare,Privat,"1,180438449",26000-26999
Miljövetare,Privat,"2,360876897",27000-27999
Miljövetare,Privat,"3,541315346",28000-28999
Miljövetare,Privat,"3,035413153",29000-29999
Miljövetare,Privat,"3,70994941",30000-30999
Miljövetare,Privat,"5,227655987",31000-31999
Miljövetare,Privat,"5,396290051",32000-32999
Miljövetare,Privat,"5,733558179",33000-33999
Miljövetare,Privat,"6,070826307",34000-34999
Miljövetare,Privat,"6,070826307",35000-35999
Miljövetare,Privat,"5,902192243",36000-36999
Miljövetare,Privat,"5,902192243",37000-37999
Miljövetare,Privat,"2,866779089",38000-38999
Miljövetare,Privat,"4,215851602",39000-39999
Miljövetare,Privat,"3,70994941",40000-40999
Miljövetare,Privat,"4,047217538",41000-41999
Miljövetare,Privat,"3,878583474",42000-42999
Miljövetare,Privat,"4,384485666",43000-43999
Miljövetare,Privat,"1,854974705",44000-44999
Miljövetare,Privat,"3,204047218",45000-45999
Miljövetare,Privat,"1,686340641",46000-46999
Miljövetare,Privat,"2,192242833",47000-47999
Miljövetare,Privat,"1,011804384",48000-48999
Miljövetare,Privat,"1,349072513",49000-49999
Miljövetare,Privat,"1,349072513",50000-50999
Miljövetare,Privat,"1,011804384",51000-51999
Miljövetare,Privat,"0,674536256",52000-52999
Miljövetare,Privat,"1,011804384",53000-53999
Miljövetare,Privat,"0,337268128",54000-54999
Miljövetare,Privat,"0,337268128",55000-55999
Miljövetare,Privat,"0,337268128",56000-56999
Miljövetare,Privat,"3,204047218",>=57000
Miljövetare,Offentlig,"2,650290886",<26000
Miljövetare,Offentlig,"2,262443439",26000-26999
Miljövetare,Offentlig,"3,361344538",27000-27999
Miljövetare,Offentlig,"6,140917906",28000-28999
Miljövetare,Offentlig,"8,080155139",29000-29999
Miljövetare,Offentlig,"9,049773756",30000-30999
Miljövetare,Offentlig,"6,98125404",31000-31999
Miljövetare,Offentlig,"11,05365223",32000-32999
Miljövetare,Offentlig,"7,886231416",33000-33999
Miljövetare,Offentlig,"7,369101487",34000-34999
Miljövetare,Offentlig,"5,23594053",35000-35999
Miljövetare,Offentlig,"4,330963154",36000-36999
Miljövetare,Offentlig,"3,619909502",37000-37999
Miljövetare,Offentlig,"2,779573368",38000-38999
Miljövetare,Offentlig,"2,973497091",39000-39999
Miljövetare,Offentlig,"2,133160957",40000-40999
Miljövetare,Offentlig,"1,939237233",41000-41999
Miljövetare,Offentlig,"1,680672269",42000-42999
Miljövetare,Offentlig,"1,616031028",43000-43999
Miljövetare,Offentlig,"1,292824822",44000-44999
Miljövetare,Offentlig,"0,904977376",45000-45999
Miljövetare,Offentlig,"0,840336134",46000-46999
Miljövetare,Offentlig,"0,58177117",47000-47999
Miljövetare,Offentlig,"0,452488688",48000-48999
Miljövetare,Offentlig,"0,646412411",49000-49999
Miljövetare,Offentlig,"0,452488688",50000-50999
Miljövetare,Offentlig,"0,646412411",51000-51999
Miljövetare,Offentlig,"3,038138332",>=52000
Präst/Diakon,Privat,"2,822240944",<29000
Präst/Diakon,Privat,"1,895534962",29000-29999
Präst/Diakon,Privat,"5,770850885",30000-30999
Präst/Diakon,Privat,"5,897219882",31000-31999
Präst/Diakon,Privat,"7,203032856",32000-32999
Präst/Diakon,Privat,"7,455770851",33000-33999
Präst/Diakon,Privat,"8,213984836",34000-34999
Präst/Diakon,Privat,"8,424599832",35000-35999
Präst/Diakon,Privat,"5,686604886",36000-36999
Präst/Diakon,Privat,"5,855096883",37000-37999
Präst/Diakon,Privat,"4,465037911",38000-38999
Präst/Diakon,Privat,"3,454085931",39000-39999
Präst/Diakon,Privat,"3,243470935",40000-40999
Präst/Diakon,Privat,"2,190395956",41000-41999
Präst/Diakon,Privat,"1,853411963",42000-42999
Präst/Diakon,Privat,"1,811288964",43000-43999
Präst/Diakon,Privat,"1,095197978",44000-44999
Präst/Diakon,Privat,"1,137320977",45000-45999
Präst/Diakon,Privat,"1,684919966",46000-46999
Präst/Diakon,Privat,"1,51642797",47000-47999
Präst/Diakon,Privat,"3,117101938",48000-48999
Präst/Diakon,Privat,"2,232518955",49000-49999
Präst/Diakon,Privat,"2,401010952",50000-50999
Präst/Diakon,Privat,"1,305812974",51000-51999
Präst/Diakon,Privat,"1,51642797",52000-52999
Präst/Diakon,Privat,"1,179443976",53000-53999
Präst/Diakon,Privat,"1,179443976",54000-54999
Präst/Diakon,Privat,"1,095197978",55000-55999
Präst/Diakon,Privat,"0,800336984",56000-56999
Präst/Diakon,Privat,"3,49620893",>=57000
Högskoleingenjör,Privat,"2,511800405",<27000
Högskoleingenjör,Privat,"1,862778152",27000-27999
Högskoleingenjör,Privat,"2,756237357",28000-28999
Högskoleingenjör,Privat,"3,202966959",29000-29999
Högskoleingenjör,Privat,"3,851989211",30000-30999
Högskoleingenjör,Privat,"3,868846932",31000-31999
Högskoleingenjör,Privat,"3,851989211",32000-32999
Högskoleingenjör,Privat,"4,02899528",33000-33999
Högskoleingenjör,Privat,"4,43358058",34000-34999
Högskoleingenjör,Privat,"4,981456507",35000-35999
Högskoleingenjör,Privat,"4,84659474",36000-36999
Högskoleingenjör,Privat,"4,551584626",37000-37999
Högskoleingenjör,Privat,"4,484153742",38000-38999
Högskoleingenjör,Privat,"4,273432232",39000-39999
Högskoleingenjör,Privat,"4,804450438",40000-40999
Högskoleingenjör,Privat,"4,206001349",41000-41999
Högskoleingenjör,Privat,"4,062710722",42000-42999
Högskoleingenjör,Privat,"3,63283884",43000-43999
Högskoleingenjör,Privat,"3,152393796",44000-44999
Högskoleingenjör,Privat,"3,127107215",45000-45999
Högskoleingenjör,Privat,"2,511800405",46000-46999
Högskoleingenjör,Privat,"2,21679029",47000-47999
Högskoleingenjör,Privat,"1,972353338",48000-48999
Högskoleingenjör,Privat,"1,879635873",49000-49999
Högskoleingenjör,Privat,"1,888064734",50000-50999
Högskoleingenjör,Privat,"1,196898179",51000-51999
Högskoleingenjör,Privat,"1,247471342",52000-52999
Högskoleingenjör,Privat,"1,095751854",53000-53999
Högskoleingenjör,Privat,"0,986176669",54000-54999
Högskoleingenjör,Privat,"0,927174646",55000-55999
Högskoleingenjör,Privat,"0,834457181",56000-56999
Högskoleingenjör,Privat,"0,750168577",57000-57999
Högskoleingenjör,Privat,"0,547875927",58000-58999
Högskoleingenjör,Privat,"0,531018206",59000-59999
Högskoleingenjör,Privat,"0,581591369",60000-60999
Högskoleingenjör,Privat,"0,286581254",61000-61999
Högskoleingenjör,Privat,"0,4045853",62000-62999
Högskoleingenjör,Privat,"0,286581254",63000-63999
Högskoleingenjör,Privat,"0,269723533",64000-64999
Högskoleingenjör,Privat,"3,093391773",>=65000
Högskoleingenjör,Offentlig,"2,080237741",<26000
Högskoleingenjör,Offentlig,"1,386825161",26000-26999
Högskoleingenjör,Offentlig,"2,377414562",27000-27999
Högskoleingenjör,Offentlig,"3,219415552",28000-28999
Högskoleingenjör,Offentlig,"4,507181773",29000-29999
Högskoleingenjör,Offentlig,"4,655770183",30000-30999
Högskoleingenjör,Offentlig,"6,042595344",31000-31999
Högskoleingenjör,Offentlig,"6,983655275",32000-32999
Högskoleingenjör,Offentlig,"6,488360575",33000-33999
Högskoleingenjör,Offentlig,"6,389301634",34000-34999
Högskoleingenjör,Offentlig,"5,547300644",35000-35999
Högskoleingenjör,Offentlig,"4,606240713",36000-36999
Högskoleingenjör,Offentlig,"5,398712234",37000-37999
Högskoleingenjör,Offentlig,"4,110946013",38000-38999
Högskoleingenjör,Offentlig,"5,596830114",39000-39999
Högskoleingenjör,Offentlig,"3,863298663",40000-40999
Högskoleingenjör,Offentlig,"3,467062902",41000-41999
Högskoleingenjör,Offentlig,"3,268945022",42000-42999
Högskoleingenjör,Offentlig,"2,971768202",43000-43999
Högskoleingenjör,Offentlig,"2,773650322",44000-44999
Högskoleingenjör,Offentlig,"2,674591382",45000-45999
Högskoleingenjör,Offentlig,"1,783060921",46000-46999
Högskoleingenjör,Offentlig,"1,684001981",47000-47999
Högskoleingenjör,Offentlig,"1,337295691",48000-48999
Högskoleingenjör,Offentlig,"0,891530461",49000-49999
Högskoleingenjör,Offentlig,"0,792471521",50000-50999
Högskoleingenjör,Offentlig,"0,792471521",51000-51999
Högskoleingenjör,Offentlig,"0,69341258",52000-52999
Högskoleingenjör,Offentlig,"0,59435364",53000-53999
Högskoleingenjör,Offentlig,"3,021297672",>=54000
Biolog,Privat,"2,388059701",< 25000
Biolog,Privat,"1,492537313",25000-25999
Biolog,Privat,"1,592039801",26000-26999
Biolog,Privat,"2,288557214",27000-27999
Biolog,Privat,"3,184079602",28000-28999
Biolog,Privat,"2,089552239",29000-29999
Biolog,Privat,"3,482587065",30000-30999
Biolog,Privat,"2,985074627",31000-31999
Biolog,Privat,"3,482587065",32000-32999
Biolog,Privat,"4,278606965",33000-33999
Biolog,Privat,"4,975124378",34000-34999
Biolog,Privat,"3,880597015",35000-35999
Biolog,Privat,"3,582089552",36000-36999
Biolog,Privat,"3,582089552",37000-37999
Biolog,Privat,"4,378109453",38000-38999
Biolog,Privat,"2,985074627",39000-39999
Biolog,Privat,"3,781094527",40000-40999
Biolog,Privat,"3,28358209",41000-41999
Biolog,Privat,"3,68159204",42000-42999
Biolog,Privat,"2,587064677",43000-43999
Biolog,Privat,"2,487562189",44000-44999
Biolog,Privat,"3,084577114",45000-45999
Biolog,Privat,"1,990049751",46000-46999
Biolog,Privat,"1,791044776",47000-47999
Biolog,Privat,"2,885572139",48000-48999
Biolog,Privat,"1,293532338",49000-49999
Biolog,Privat,"2,388059701",50000-50999
Biolog,Privat,"1,293532338",51000-51999
Biolog,Privat,"1,890547264",52000-52999
Biolog,Privat,"1,393034826",53000-53999
Biolog,Privat,"1,194029851",54000-54999
Biolog,Privat,"2,288557214",55000-55999
Biolog,Privat,"0,7960199",56000-56999
Biolog,Privat,"0,995024876",57000-57999
Biolog,Privat,"0,39800995",58000-58999
Biolog,Privat,"0,995024876",59000-59999
Biolog,Privat,"0,7960199",60000-60999
Biolog,Privat,"0,497512438",61000-61999
Biolog,Privat,"0,199004975",62000-62999
Biolog,Privat,"0,39800995",63000-63999
Biolog,Privat,"0,39800995",64000-64999
Biolog,Privat,"0,497512438",65000-65999
Biolog,Privat,"0,597014925",66000-66999
Biolog,Privat,"0,199004975",67000-67999
Biolog,Privat,"0,199004975",68000-68999
Biolog,Privat,"0,298507463",69000-69999
Biolog,Privat,"0,298507463",70000-70999
Biolog,Privat,"0,099502488",71000-71999
Biolog,Privat,"0,39800995",72000-72999
Biolog,Privat,"0,199004975",73000-73999
Biolog,Privat,"0,099502488",74000-74999
Biolog,Privat,"0,597014925",75000-75999
Biolog,Privat,"3,084577114",>=76000
Biolog,Offentlig,"2,540302882",< 25000
Biolog,Offentlig,"1,95407914",25000-25999
Biolog,Offentlig,"3,468490474",26000-26999
Biolog,Offentlig,"4,054714216",27000-27999
Biolog,Offentlig,"5,520273571",28000-28999
Biolog,Offentlig,"5,666829507",29000-29999
Biolog,Offentlig,"7,816316561",30000-30999
Biolog,Offentlig,"6,595017098",31000-31999
Biolog,Offentlig,"7,816316561",32000-32999
Biolog,Offentlig,"6,057645335",33000-33999
Biolog,Offentlig,"5,129457743",34000-34999
Biolog,Offentlig,"4,982901808",35000-35999
Biolog,Offentlig,"4,152418173",36000-36999
Biolog,Offentlig,"3,810454323",37000-37999
Biolog,Offentlig,"4,201270151",38000-38999
Biolog,Offentlig,"3,615046409",39000-39999
Biolog,Offentlig,"3,321934538",40000-40999
Biolog,Offentlig,"2,051783097",41000-41999
Biolog,Offentlig,"2,491450904",42000-42999
Biolog,Offentlig,"2,002931119",43000-43999
