percentile,profession,publicprivate,income
3,Präst/Diakon,private,29000
4,Präst/Diakon,private,29678
5,Präst/Diakon,private,30000
6,Präst/Diakon,private,30157
7,Präst/Diakon,private,30300
8,Präst/Diakon,private,30500
9,Präst/Diakon,private,30700
10,Präst/Diakon,private,30900
11,Präst/Diakon,private,31000
12,Präst/Diakon,private,31200
13,Präst/Diakon,private,31400
14,Präst/Diakon,private,31500
15,Präst/Diakon,private,31725
16,Präst/Diakon,private,31900
17,Präst/Diakon,private,32000
18,Präst/Diakon,private,32033
19,Präst/Diakon,private,32200
20,Präst/Diakon,private,32500
21,Präst/Diakon,private,32600
22,Präst/Diakon,private,32750
23,Präst/Diakon,private,32900
24,Präst/Diakon,private,33000
25,Präst/Diakon,private,33000
26,Präst/Diakon,private,33200
27,Präst/Diakon,private,33350
28,Präst/Diakon,private,33500
29,Präst/Diakon,private,33600
30,Präst/Diakon,private,33800
31,Präst/Diakon,private,33950
32,Präst/Diakon,private,34000
33,Präst/Diakon,private,34200
34,Präst/Diakon,private,34397
35,Präst/Diakon,private,34500
36,Präst/Diakon,private,34558
37,Präst/Diakon,private,34695
38,Präst/Diakon,private,34800
39,Präst/Diakon,private,34900
40,Präst/Diakon,private,35000
41,Präst/Diakon,private,35057
42,Präst/Diakon,private,35200
43,Präst/Diakon,private,35400
44,Präst/Diakon,private,35500
45,Präst/Diakon,private,35600
46,Präst/Diakon,private,35750
47,Präst/Diakon,private,35800
48,Präst/Diakon,private,36000
49,Präst/Diakon,private,36100
50,Präst/Diakon,private,36300
51,Präst/Diakon,private,36500
52,Präst/Diakon,private,36700
53,Präst/Diakon,private,36900
54,Präst/Diakon,private,37000
55,Präst/Diakon,private,37160
56,Präst/Diakon,private,37400
57,Präst/Diakon,private,37500
58,Präst/Diakon,private,37700
59,Präst/Diakon,private,37900
60,Präst/Diakon,private,38000
61,Präst/Diakon,private,38257
62,Präst/Diakon,private,38500
63,Präst/Diakon,private,38800
64,Präst/Diakon,private,39000
65,Präst/Diakon,private,39200
66,Präst/Diakon,private,39500
67,Präst/Diakon,private,39875
68,Präst/Diakon,private,40000
69,Präst/Diakon,private,40400
70,Präst/Diakon,private,40800
71,Präst/Diakon,private,41200
72,Präst/Diakon,private,41700
73,Präst/Diakon,private,42150
74,Präst/Diakon,private,42700
75,Präst/Diakon,private,43150
76,Präst/Diakon,private,43800
77,Präst/Diakon,private,44500
78,Präst/Diakon,private,45300
79,Präst/Diakon,private,46150
80,Präst/Diakon,private,46800
81,Präst/Diakon,private,47200
82,Präst/Diakon,private,48000
83,Präst/Diakon,private,48238
84,Präst/Diakon,private,48500
85,Präst/Diakon,private,49000
86,Präst/Diakon,private,49400
87,Präst/Diakon,private,49950
88,Präst/Diakon,private,50000
89,Präst/Diakon,private,50500
90,Präst/Diakon,private,51000
91,Präst/Diakon,private,52000
92,Präst/Diakon,private,52700
93,Präst/Diakon,private,53500
94,Präst/Diakon,private,54300
95,Präst/Diakon,private,55000
96,Präst/Diakon,private,56000
97,Präst/Diakon,private,57757
