percentile,profession,publicprivate,income
3,Arkitekt,private,30000
4,Arkitekt,private,30100
5,Arkitekt,private,30500
7,Arkitekt,private,30900
8,Arkitekt,private,31000
9,Arkitekt,private,31500
10,Arkitekt,private,31600
11,Arkitekt,private,32000
13,Arkitekt,private,32300
14,Arkitekt,private,32500
15,Arkitekt,private,32700
16,Arkitekt,private,33000
18,Arkitekt,private,33250
19,Arkitekt,private,33500
20,Arkitekt,private,33850
21,Arkitekt,private,34000
23,Arkitekt,private,34500
24,Arkitekt,private,34640
25,Arkitekt,private,35000
27,Arkitekt,private,35400
28,Arkitekt,private,35500
29,Arkitekt,private,36000
31,Arkitekt,private,36200
32,Arkitekt,private,36500
33,Arkitekt,private,36750
34,Arkitekt,private,37000
36,Arkitekt,private,37370
37,Arkitekt,private,37500
38,Arkitekt,private,37900
39,Arkitekt,private,38000
41,Arkitekt,private,38500
42,Arkitekt,private,38900
43,Arkitekt,private,39000
44,Arkitekt,private,39050
45,Arkitekt,private,39471
46,Arkitekt,private,39600
47,Arkitekt,private,39900
48,Arkitekt,private,40000
50,Arkitekt,private,40100
51,Arkitekt,private,40400
52,Arkitekt,private,40500
53,Arkitekt,private,41000
55,Arkitekt,private,41100
56,Arkitekt,private,41500
57,Arkitekt,private,41900
58,Arkitekt,private,42000
59,Arkitekt,private,42300
60,Arkitekt,private,42500
61,Arkitekt,private,42900
62,Arkitekt,private,43000
63,Arkitekt,private,43333
64,Arkitekt,private,43500
65,Arkitekt,private,43856
66,Arkitekt,private,44000
67,Arkitekt,private,44500
68,Arkitekt,private,44620
69,Arkitekt,private,45000
71,Arkitekt,private,45400
72,Arkitekt,private,45800
73,Arkitekt,private,46000
74,Arkitekt,private,46357
75,Arkitekt,private,46600
76,Arkitekt,private,47000
77,Arkitekt,private,47100
78,Arkitekt,private,47500
79,Arkitekt,private,47800
80,Arkitekt,private,48000
81,Arkitekt,private,48500
82,Arkitekt,private,49000
83,Arkitekt,private,49500
84,Arkitekt,private,49983
85,Arkitekt,private,50000
86,Arkitekt,private,50500
87,Arkitekt,private,51000
88,Arkitekt,private,51500
89,Arkitekt,private,52000
90,Arkitekt,private,52500
91,Arkitekt,private,53270
92,Arkitekt,private,54100
93,Arkitekt,private,55000
94,Arkitekt,private,56000
95,Arkitekt,private,58000
96,Arkitekt,private,60000
97,Arkitekt,private,62757
