percentile,profession,publicprivate,income
73,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,84000
74,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,85000
75,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,85600
76,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,86892
77,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,88000
78,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,89300
79,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,90000
80,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,91900
81,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,93000
82,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,94500
83,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,96000
84,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,97500
85,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,100000
86,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,101500
87,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,103265
88,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,105600
89,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,108416
90,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,110825
91,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,115000
92,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,118944
93,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,123000
94,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,127500
95,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,133757
96,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,141500
97,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",private,150500
