percentile,profession,publicprivate,income
3,Arkitekt,private,29500
4,Arkitekt,private,30000
5,Arkitekt,private,30100
6,Arkitekt,private,30100
7,Arkitekt,private,30293
8,Arkitekt,private,30600
9,Arkitekt,private,31000
10,Arkitekt,private,31000
11,Arkitekt,private,31300
12,Arkitekt,private,31500
13,Arkitekt,private,32000
14,Arkitekt,private,32000
15,Arkitekt,private,32000
16,Arkitekt,private,32300
17,Arkitekt,private,32600
18,Arkitekt,private,32850
19,Arkitekt,private,33000
20,Arkitekt,private,33400
21,Arkitekt,private,33500
22,Arkitekt,private,33750
23,Arkitekt,private,34000
24,Arkitekt,private,34000
25,Arkitekt,private,34400
26,Arkitekt,private,34515
27,Arkitekt,private,34900
28,Arkitekt,private,35000
29,Arkitekt,private,35000
30,Arkitekt,private,35250
31,Arkitekt,private,35500
32,Arkitekt,private,35800
33,Arkitekt,private,36000
34,Arkitekt,private,36000
35,Arkitekt,private,36450
36,Arkitekt,private,36610
37,Arkitekt,private,37000
38,Arkitekt,private,37000
39,Arkitekt,private,37100
40,Arkitekt,private,37500
41,Arkitekt,private,37500
42,Arkitekt,private,37860
43,Arkitekt,private,38000
44,Arkitekt,private,38050
45,Arkitekt,private,38370
46,Arkitekt,private,38500
47,Arkitekt,private,38750
48,Arkitekt,private,38900
49,Arkitekt,private,39000
50,Arkitekt,private,39066
51,Arkitekt,private,39500
52,Arkitekt,private,39700
53,Arkitekt,private,40000
54,Arkitekt,private,40000
55,Arkitekt,private,40000
56,Arkitekt,private,40500
57,Arkitekt,private,40700
58,Arkitekt,private,41000
59,Arkitekt,private,41100
60,Arkitekt,private,41500
61,Arkitekt,private,41700
62,Arkitekt,private,42000
63,Arkitekt,private,42000
64,Arkitekt,private,42500
65,Arkitekt,private,42600
66,Arkitekt,private,43000
67,Arkitekt,private,43000
68,Arkitekt,private,43400
69,Arkitekt,private,43700
70,Arkitekt,private,44000
71,Arkitekt,private,44450
72,Arkitekt,private,44700
73,Arkitekt,private,45000
74,Arkitekt,private,45000
75,Arkitekt,private,45200
76,Arkitekt,private,45650
77,Arkitekt,private,46000
78,Arkitekt,private,46145
79,Arkitekt,private,46500
80,Arkitekt,private,47100
81,Arkitekt,private,47500
82,Arkitekt,private,47600
83,Arkitekt,private,48000
84,Arkitekt,private,48450
85,Arkitekt,private,49000
86,Arkitekt,private,49300
87,Arkitekt,private,50000
88,Arkitekt,private,50245
89,Arkitekt,private,51000
90,Arkitekt,private,51700
91,Arkitekt,private,52160
92,Arkitekt,private,53000
93,Arkitekt,private,54000
94,Arkitekt,private,55650
95,Arkitekt,private,57000
96,Arkitekt,private,58683
97,Arkitekt,private,60000
