percentile,profession,publicprivate,income
3,"Högsta chef, Högre chef, Mellanchef",private,39750
4,"Högsta chef, Högre chef, Mellanchef",private,41000
5,"Högsta chef, Högre chef, Mellanchef",private,42500
6,"Högsta chef, Högre chef, Mellanchef",private,44000
7,"Högsta chef, Högre chef, Mellanchef",private,45000
8,"Högsta chef, Högre chef, Mellanchef",private,45900
9,"Högsta chef, Högre chef, Mellanchef",private,46900
10,"Högsta chef, Högre chef, Mellanchef",private,47500
11,"Högsta chef, Högre chef, Mellanchef",private,48000
12,"Högsta chef, Högre chef, Mellanchef",private,49000
13,"Högsta chef, Högre chef, Mellanchef",private,49500
14,"Högsta chef, Högre chef, Mellanchef",private,50000
16,"Högsta chef, Högre chef, Mellanchef",private,50600
17,"Högsta chef, Högre chef, Mellanchef",private,51200
18,"Högsta chef, Högre chef, Mellanchef",private,52000
19,"Högsta chef, Högre chef, Mellanchef",private,52500
20,"Högsta chef, Högre chef, Mellanchef",private,53000
21,"Högsta chef, Högre chef, Mellanchef",private,53700
22,"Högsta chef, Högre chef, Mellanchef",private,54100
23,"Högsta chef, Högre chef, Mellanchef",private,54974
24,"Högsta chef, Högre chef, Mellanchef",private,55000
25,"Högsta chef, Högre chef, Mellanchef",private,55200
26,"Högsta chef, Högre chef, Mellanchef",private,56000
27,"Högsta chef, Högre chef, Mellanchef",private,56350
28,"Högsta chef, Högre chef, Mellanchef",private,56894
29,"Högsta chef, Högre chef, Mellanchef",private,57278
30,"Högsta chef, Högre chef, Mellanchef",private,58000
31,"Högsta chef, Högre chef, Mellanchef",private,58500
32,"Högsta chef, Högre chef, Mellanchef",private,59000
33,"Högsta chef, Högre chef, Mellanchef",private,59500
34,"Högsta chef, Högre chef, Mellanchef",private,60000
35,"Högsta chef, Högre chef, Mellanchef",private,60074
36,"Högsta chef, Högre chef, Mellanchef",private,61000
37,"Högsta chef, Högre chef, Mellanchef",private,61528
38,"Högsta chef, Högre chef, Mellanchef",private,62100
39,"Högsta chef, Högre chef, Mellanchef",private,62880
40,"Högsta chef, Högre chef, Mellanchef",private,63400
41,"Högsta chef, Högre chef, Mellanchef",private,64000
42,"Högsta chef, Högre chef, Mellanchef",private,64700
43,"Högsta chef, Högre chef, Mellanchef",private,65000
44,"Högsta chef, Högre chef, Mellanchef",private,65500
45,"Högsta chef, Högre chef, Mellanchef",private,66200
46,"Högsta chef, Högre chef, Mellanchef",private,67000
47,"Högsta chef, Högre chef, Mellanchef",private,67500
48,"Högsta chef, Högre chef, Mellanchef",private,68000
49,"Högsta chef, Högre chef, Mellanchef",private,68825
50,"Högsta chef, Högre chef, Mellanchef",private,69500
51,"Högsta chef, Högre chef, Mellanchef",private,70000
52,"Högsta chef, Högre chef, Mellanchef",private,70205
53,"Högsta chef, Högre chef, Mellanchef",private,70950
54,"Högsta chef, Högre chef, Mellanchef",private,71500
55,"Högsta chef, Högre chef, Mellanchef",private,72000
56,"Högsta chef, Högre chef, Mellanchef",private,72600
57,"Högsta chef, Högre chef, Mellanchef",private,73200
58,"Högsta chef, Högre chef, Mellanchef",private,74000
59,"Högsta chef, Högre chef, Mellanchef",private,75000
61,"Högsta chef, Högre chef, Mellanchef",private,76000
62,"Högsta chef, Högre chef, Mellanchef",private,76800
63,"Högsta chef, Högre chef, Mellanchef",private,77500
64,"Högsta chef, Högre chef, Mellanchef",private,78100
65,"Högsta chef, Högre chef, Mellanchef",private,79100
66,"Högsta chef, Högre chef, Mellanchef",private,80000
67,"Högsta chef, Högre chef, Mellanchef",private,80500
68,"Högsta chef, Högre chef, Mellanchef",private,81260
69,"Högsta chef, Högre chef, Mellanchef",private,82000
70,"Högsta chef, Högre chef, Mellanchef",private,83000
71,"Högsta chef, Högre chef, Mellanchef",private,83800
72,"Högsta chef, Högre chef, Mellanchef",private,85000
73,"Högsta chef, Högre chef, Mellanchef",private,85474
74,"Högsta chef, Högre chef, Mellanchef",private,86300
75,"Högsta chef, Högre chef, Mellanchef",private,87500
76,"Högsta chef, Högre chef, Mellanchef",private,88800
77,"Högsta chef, Högre chef, Mellanchef",private,90000
78,"Högsta chef, Högre chef, Mellanchef",private,91000
79,"Högsta chef, Högre chef, Mellanchef",private,92400
80,"Högsta chef, Högre chef, Mellanchef",private,93983
81,"Högsta chef, Högre chef, Mellanchef",private,95000
82,"Högsta chef, Högre chef, Mellanchef",private,96910
83,"Högsta chef, Högre chef, Mellanchef",private,98802
84,"Högsta chef, Högre chef, Mellanchef",private,100000
85,"Högsta chef, Högre chef, Mellanchef",private,102000
86,"Högsta chef, Högre chef, Mellanchef",private,103973
87,"Högsta chef, Högre chef, Mellanchef",private,105545
88,"Högsta chef, Högre chef, Mellanchef",private,108000
89,"Högsta chef, Högre chef, Mellanchef",private,110200
90,"Högsta chef, Högre chef, Mellanchef",private,114500
91,"Högsta chef, Högre chef, Mellanchef",private,117000
92,"Högsta chef, Högre chef, Mellanchef",private,120900
93,"Högsta chef, Högre chef, Mellanchef",private,125000
94,"Högsta chef, Högre chef, Mellanchef",private,130000
95,"Högsta chef, Högre chef, Mellanchef",private,136000
96,"Högsta chef, Högre chef, Mellanchef",private,144000
97,"Högsta chef, Högre chef, Mellanchef",private,154800
