percentile,profession,publicprivate,income
77,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,72800
78,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,73100
79,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,74000
80,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,74700
81,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,75000
82,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,76000
83,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,77000
84,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,78100
85,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,79600
86,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,80100
87,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,81900
88,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,83000
89,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,84400
90,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,85600
91,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,87300
92,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,89400
93,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,90600
94,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,92500
95,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,95000
96,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,98600
97,"Högsta chef (VD,GD mfl), Högre chef, Mellanchef (chef över chefer)",public,101000
