percentile,profession,publicprivate,income
3,Fysioterapeut,public,24000
4,Fysioterapeut,public,24200
5,Fysioterapeut,public,24400
6,Fysioterapeut,public,24500
8,Fysioterapeut,public,24700
9,Fysioterapeut,public,24800
10,Fysioterapeut,public,25000
12,Fysioterapeut,public,25100
13,Fysioterapeut,public,25250
14,Fysioterapeut,public,25400
15,Fysioterapeut,public,25500
16,Fysioterapeut,public,25700
17,Fysioterapeut,public,25900
18,Fysioterapeut,public,26000
20,Fysioterapeut,public,26150
21,Fysioterapeut,public,26300
22,Fysioterapeut,public,26500
23,Fysioterapeut,public,26550
24,Fysioterapeut,public,26700
25,Fysioterapeut,public,26850
26,Fysioterapeut,public,27000
28,Fysioterapeut,public,27150
29,Fysioterapeut,public,27250
30,Fysioterapeut,public,27398
31,Fysioterapeut,public,27500
32,Fysioterapeut,public,27600
33,Fysioterapeut,public,27700
34,Fysioterapeut,public,27800
35,Fysioterapeut,public,27900
36,Fysioterapeut,public,28000
37,Fysioterapeut,public,28052
38,Fysioterapeut,public,28200
39,Fysioterapeut,public,28300
40,Fysioterapeut,public,28400
41,Fysioterapeut,public,28500
42,Fysioterapeut,public,28600
43,Fysioterapeut,public,28650
44,Fysioterapeut,public,28750
45,Fysioterapeut,public,28815
46,Fysioterapeut,public,28950
47,Fysioterapeut,public,29000
48,Fysioterapeut,public,29100
49,Fysioterapeut,public,29200
50,Fysioterapeut,public,29300
51,Fysioterapeut,public,29350
52,Fysioterapeut,public,29450
53,Fysioterapeut,public,29500
54,Fysioterapeut,public,29600
55,Fysioterapeut,public,29700
56,Fysioterapeut,public,29800
57,Fysioterapeut,public,29900
58,Fysioterapeut,public,30000
60,Fysioterapeut,public,30100
61,Fysioterapeut,public,30200
62,Fysioterapeut,public,30250
63,Fysioterapeut,public,30350
64,Fysioterapeut,public,30420
65,Fysioterapeut,public,30500
66,Fysioterapeut,public,30600
67,Fysioterapeut,public,30700
68,Fysioterapeut,public,30800
69,Fysioterapeut,public,30900
70,Fysioterapeut,public,31000
71,Fysioterapeut,public,31150
72,Fysioterapeut,public,31256
73,Fysioterapeut,public,31400
74,Fysioterapeut,public,31550
75,Fysioterapeut,public,31750
76,Fysioterapeut,public,31900
77,Fysioterapeut,public,32050
78,Fysioterapeut,public,32250
79,Fysioterapeut,public,32500
80,Fysioterapeut,public,32600
81,Fysioterapeut,public,32850
82,Fysioterapeut,public,33000
83,Fysioterapeut,public,33200
84,Fysioterapeut,public,33500
85,Fysioterapeut,public,33800
86,Fysioterapeut,public,34000
87,Fysioterapeut,public,34500
88,Fysioterapeut,public,34900
89,Fysioterapeut,public,35300
90,Fysioterapeut,public,36000
91,Fysioterapeut,public,36600
92,Fysioterapeut,public,37500
93,Fysioterapeut,public,38200
94,Fysioterapeut,public,39250
95,Fysioterapeut,public,40500
96,Fysioterapeut,public,42000
97,Fysioterapeut,public,44000
