percentile,profession,publicprivate,income
3,Civilingenjör,private,30250
4,Civilingenjör,private,31000
5,Civilingenjör,private,31500
6,Civilingenjör,private,32000
7,Civilingenjör,private,32500
8,Civilingenjör,private,33000
9,Civilingenjör,private,33500
10,Civilingenjör,private,34000
11,Civilingenjör,private,34500
12,Civilingenjör,private,35000
13,Civilingenjör,private,35250
14,Civilingenjör,private,35750
15,Civilingenjör,private,36000
16,Civilingenjör,private,36500
17,Civilingenjör,private,36913
18,Civilingenjör,private,37200
19,Civilingenjör,private,37650
20,Civilingenjör,private,38000
21,Civilingenjör,private,38300
22,Civilingenjör,private,38700
23,Civilingenjör,private,39000
24,Civilingenjör,private,39400
25,Civilingenjör,private,39750
26,Civilingenjör,private,40000
27,Civilingenjör,private,40257
28,Civilingenjör,private,40679
29,Civilingenjör,private,41000
30,Civilingenjör,private,41331
31,Civilingenjör,private,41734
32,Civilingenjör,private,42000
33,Civilingenjör,private,42325
34,Civilingenjör,private,42700
35,Civilingenjör,private,43000
36,Civilingenjör,private,43350
37,Civilingenjör,private,43700
38,Civilingenjör,private,44000
39,Civilingenjör,private,44246
40,Civilingenjör,private,44600
41,Civilingenjör,private,45000
42,Civilingenjör,private,45058
43,Civilingenjör,private,45500
44,Civilingenjör,private,45900
45,Civilingenjör,private,46000
46,Civilingenjör,private,46500
47,Civilingenjör,private,46900
48,Civilingenjör,private,47080
49,Civilingenjör,private,47500
50,Civilingenjör,private,47963
51,Civilingenjör,private,48114
52,Civilingenjör,private,48500
53,Civilingenjör,private,48968
54,Civilingenjör,private,49200
55,Civilingenjör,private,49600
56,Civilingenjör,private,50000
57,Civilingenjör,private,50100
58,Civilingenjör,private,50500
59,Civilingenjör,private,51000
60,Civilingenjör,private,51300
61,Civilingenjör,private,51774
62,Civilingenjör,private,52000
63,Civilingenjör,private,52500
64,Civilingenjör,private,53000
65,Civilingenjör,private,53397
66,Civilingenjör,private,53821
67,Civilingenjör,private,54200
68,Civilingenjör,private,54774
69,Civilingenjör,private,55000
70,Civilingenjör,private,55500
71,Civilingenjör,private,56000
72,Civilingenjör,private,56500
73,Civilingenjör,private,57000
74,Civilingenjör,private,57650
75,Civilingenjör,private,58200
76,Civilingenjör,private,59000
77,Civilingenjör,private,59563
78,Civilingenjör,private,60000
79,Civilingenjör,private,60583
80,Civilingenjör,private,61300
81,Civilingenjör,private,62000
82,Civilingenjör,private,63000
83,Civilingenjör,private,63800
84,Civilingenjör,private,64653
85,Civilingenjör,private,65332
86,Civilingenjör,private,66470
87,Civilingenjör,private,67664
88,Civilingenjör,private,68997
89,Civilingenjör,private,70000
90,Civilingenjör,private,71600
91,Civilingenjör,private,73300
92,Civilingenjör,private,75000
93,Civilingenjör,private,77538
94,Civilingenjör,private,80679
95,Civilingenjör,private,84000
96,Civilingenjör,private,88400
97,Civilingenjör,private,94555
