percentile,profession,publicprivate,income
3,Civilingenjör,public,27400
4,Civilingenjör,public,27835
5,Civilingenjör,public,28000
6,Civilingenjör,public,28500
7,Civilingenjör,public,28900
8,Civilingenjör,public,29500
9,Civilingenjör,public,30000
10,Civilingenjör,public,30200
11,Civilingenjör,public,30700
12,Civilingenjör,public,31050
13,Civilingenjör,public,31500
14,Civilingenjör,public,31750
15,Civilingenjör,public,32000
16,Civilingenjör,public,32500
17,Civilingenjör,public,32800
18,Civilingenjör,public,33000
19,Civilingenjör,public,33500
20,Civilingenjör,public,33924
21,Civilingenjör,public,34100
22,Civilingenjör,public,34600
23,Civilingenjör,public,35000
24,Civilingenjör,public,35200
25,Civilingenjör,public,35500
26,Civilingenjör,public,35900
27,Civilingenjör,public,36110
28,Civilingenjör,public,36500
29,Civilingenjör,public,36840
30,Civilingenjör,public,37000
31,Civilingenjör,public,37450
32,Civilingenjör,public,37700
33,Civilingenjör,public,37900
34,Civilingenjör,public,38000
35,Civilingenjör,public,38300
36,Civilingenjör,public,38600
37,Civilingenjör,public,39000
38,Civilingenjör,public,39050
39,Civilingenjör,public,39500
40,Civilingenjör,public,39750
41,Civilingenjör,public,40000
42,Civilingenjör,public,40100
43,Civilingenjör,public,40500
44,Civilingenjör,public,40800
45,Civilingenjör,public,41000
46,Civilingenjör,public,41400
47,Civilingenjör,public,41700
48,Civilingenjör,public,42000
49,Civilingenjör,public,42100
50,Civilingenjör,public,42500
51,Civilingenjör,public,42800
52,Civilingenjör,public,43000
53,Civilingenjör,public,43400
54,Civilingenjör,public,43700
55,Civilingenjör,public,44000
56,Civilingenjör,public,44200
57,Civilingenjör,public,44500
58,Civilingenjör,public,44850
59,Civilingenjör,public,45000
60,Civilingenjör,public,45320
61,Civilingenjör,public,45600
62,Civilingenjör,public,46000
63,Civilingenjör,public,46200
64,Civilingenjör,public,46600
65,Civilingenjör,public,47000
66,Civilingenjör,public,47200
67,Civilingenjör,public,47600
68,Civilingenjör,public,48000
69,Civilingenjör,public,48300
70,Civilingenjör,public,48757
71,Civilingenjör,public,49100
72,Civilingenjör,public,49555
73,Civilingenjör,public,50000
74,Civilingenjör,public,50125
75,Civilingenjör,public,50600
76,Civilingenjör,public,51000
77,Civilingenjör,public,51400
78,Civilingenjör,public,52000
79,Civilingenjör,public,52500
80,Civilingenjör,public,53000
81,Civilingenjör,public,53400
82,Civilingenjör,public,54000
83,Civilingenjör,public,54503
84,Civilingenjör,public,55300
85,Civilingenjör,public,56000
86,Civilingenjör,public,56700
87,Civilingenjör,public,57400
88,Civilingenjör,public,58300
89,Civilingenjör,public,59500
90,Civilingenjör,public,60500
91,Civilingenjör,public,61934
92,Civilingenjör,public,63000
93,Civilingenjör,public,64300
94,Civilingenjör,public,66000
95,Civilingenjör,public,68000
96,Civilingenjör,public,70350
97,Civilingenjör,public,73000
