percentile,profession,publicprivate,income
3,Beteendevetare,public,24870
4,Beteendevetare,public,25320
5,Beteendevetare,public,25500
6,Beteendevetare,public,25800
7,Beteendevetare,public,26000
9,Beteendevetare,public,26200
10,Beteendevetare,public,26500
11,Beteendevetare,public,26700
12,Beteendevetare,public,26800
13,Beteendevetare,public,27000
15,Beteendevetare,public,27050
16,Beteendevetare,public,27300
17,Beteendevetare,public,27500
19,Beteendevetare,public,27600
20,Beteendevetare,public,27800
21,Beteendevetare,public,28000
24,Beteendevetare,public,28130
25,Beteendevetare,public,28200
26,Beteendevetare,public,28450
27,Beteendevetare,public,28500
28,Beteendevetare,public,28600
29,Beteendevetare,public,28700
30,Beteendevetare,public,28880
31,Beteendevetare,public,29000
34,Beteendevetare,public,29100
35,Beteendevetare,public,29200
36,Beteendevetare,public,29350
37,Beteendevetare,public,29500
39,Beteendevetare,public,29650
40,Beteendevetare,public,29800
41,Beteendevetare,public,29950
42,Beteendevetare,public,30000
45,Beteendevetare,public,30200
46,Beteendevetare,public,30400
47,Beteendevetare,public,30500
49,Beteendevetare,public,30700
50,Beteendevetare,public,30800
51,Beteendevetare,public,30900
52,Beteendevetare,public,31000
54,Beteendevetare,public,31200
55,Beteendevetare,public,31350
56,Beteendevetare,public,31500
57,Beteendevetare,public,31600
58,Beteendevetare,public,31800
59,Beteendevetare,public,32000
61,Beteendevetare,public,32200
62,Beteendevetare,public,32400
63,Beteendevetare,public,32500
64,Beteendevetare,public,32774
65,Beteendevetare,public,33000
67,Beteendevetare,public,33200
68,Beteendevetare,public,33450
69,Beteendevetare,public,33700
70,Beteendevetare,public,34000
71,Beteendevetare,public,34100
72,Beteendevetare,public,34500
73,Beteendevetare,public,34800
74,Beteendevetare,public,35000
76,Beteendevetare,public,35300
77,Beteendevetare,public,35600
78,Beteendevetare,public,36000
79,Beteendevetare,public,36200
80,Beteendevetare,public,36500
81,Beteendevetare,public,36700
82,Beteendevetare,public,37000
83,Beteendevetare,public,37500
84,Beteendevetare,public,37900
85,Beteendevetare,public,38250
86,Beteendevetare,public,38550
87,Beteendevetare,public,39200
88,Beteendevetare,public,39750
89,Beteendevetare,public,40000
90,Beteendevetare,public,41000
91,Beteendevetare,public,41800
92,Beteendevetare,public,42100
93,Beteendevetare,public,42700
94,Beteendevetare,public,44000
95,Beteendevetare,public,44500
96,Beteendevetare,public,47000
97,Beteendevetare,public,49000
