percentile,profession,publicprivate,income
3,Socionom,public,26200
4,Socionom,public,26500
5,Socionom,public,26800
6,Socionom,public,27000
7,Socionom,public,27200
8,Socionom,public,27500
9,Socionom,public,27600
10,Socionom,public,27800
11,Socionom,public,28000
13,Socionom,public,28298
14,Socionom,public,28500
15,Socionom,public,28583
16,Socionom,public,28700
17,Socionom,public,28960
18,Socionom,public,29000
20,Socionom,public,29200
21,Socionom,public,29300
22,Socionom,public,29500
24,Socionom,public,29700
25,Socionom,public,29850
26,Socionom,public,30000
29,Socionom,public,30100
30,Socionom,public,30300
31,Socionom,public,30500
33,Socionom,public,30670
34,Socionom,public,30800
35,Socionom,public,31000
38,Socionom,public,31125
39,Socionom,public,31300
40,Socionom,public,31450
41,Socionom,public,31500
42,Socionom,public,31700
43,Socionom,public,31800
44,Socionom,public,31950
45,Socionom,public,32000
47,Socionom,public,32100
48,Socionom,public,32235
49,Socionom,public,32400
50,Socionom,public,32500
52,Socionom,public,32700
53,Socionom,public,32800
54,Socionom,public,33000
57,Socionom,public,33200
58,Socionom,public,33325
59,Socionom,public,33500
60,Socionom,public,33540
61,Socionom,public,33700
62,Socionom,public,33900
63,Socionom,public,34000
65,Socionom,public,34200
66,Socionom,public,34350
67,Socionom,public,34500
68,Socionom,public,34600
69,Socionom,public,34800
70,Socionom,public,35000
72,Socionom,public,35200
73,Socionom,public,35500
74,Socionom,public,35600
75,Socionom,public,35900
76,Socionom,public,36000
77,Socionom,public,36200
78,Socionom,public,36500
79,Socionom,public,36700
80,Socionom,public,37000
81,Socionom,public,37150
82,Socionom,public,37500
83,Socionom,public,38000
85,Socionom,public,38500
86,Socionom,public,39000
87,Socionom,public,39400
88,Socionom,public,40000
89,Socionom,public,40200
90,Socionom,public,41000
91,Socionom,public,41500
92,Socionom,public,42100
93,Socionom,public,43000
94,Socionom,public,44000
95,Socionom,public,45000
96,Socionom,public,46350
97,Socionom,public,48500
