percentile,profession,publicprivate,income
3,Samhällsvetare,private,28500
4,Samhällsvetare,private,29000
5,Samhällsvetare,private,30000
6,Samhällsvetare,private,30195
7,Samhällsvetare,private,30900
8,Samhällsvetare,private,31200
9,Samhällsvetare,private,32000
10,Samhällsvetare,private,32159
11,Samhällsvetare,private,32600
12,Samhällsvetare,private,33000
13,Samhällsvetare,private,33500
14,Samhällsvetare,private,34000
15,Samhällsvetare,private,34680
16,Samhällsvetare,private,35000
17,Samhällsvetare,private,35200
18,Samhällsvetare,private,35892
19,Samhällsvetare,private,36250
20,Samhällsvetare,private,36500
21,Samhällsvetare,private,37000
23,Samhällsvetare,private,37670
24,Samhällsvetare,private,38112
25,Samhällsvetare,private,38580
26,Samhällsvetare,private,39000
27,Samhällsvetare,private,39300
28,Samhällsvetare,private,39775
29,Samhällsvetare,private,40000
31,Samhällsvetare,private,40500
32,Samhällsvetare,private,41000
33,Samhällsvetare,private,41328
34,Samhällsvetare,private,41963
35,Samhällsvetare,private,42000
36,Samhällsvetare,private,42500
37,Samhällsvetare,private,43000
38,Samhällsvetare,private,43205
39,Samhällsvetare,private,43700
40,Samhällsvetare,private,44000
41,Samhällsvetare,private,44200
42,Samhällsvetare,private,44500
43,Samhällsvetare,private,45000
44,Samhällsvetare,private,45200
45,Samhällsvetare,private,45800
46,Samhällsvetare,private,46000
47,Samhällsvetare,private,46500
48,Samhällsvetare,private,47000
49,Samhällsvetare,private,47350
50,Samhällsvetare,private,47900
51,Samhällsvetare,private,48100
52,Samhällsvetare,private,48500
53,Samhällsvetare,private,49000
54,Samhällsvetare,private,49500
55,Samhällsvetare,private,50000
57,Samhällsvetare,private,50560
58,Samhällsvetare,private,51000
60,Samhällsvetare,private,51500
61,Samhällsvetare,private,52000
62,Samhällsvetare,private,52262
63,Samhällsvetare,private,53000
64,Samhällsvetare,private,53400
65,Samhällsvetare,private,54000
66,Samhällsvetare,private,54700
67,Samhällsvetare,private,55000
68,Samhällsvetare,private,55500
69,Samhällsvetare,private,56000
70,Samhällsvetare,private,56400
71,Samhällsvetare,private,57000
72,Samhällsvetare,private,58000
73,Samhällsvetare,private,58500
74,Samhällsvetare,private,59400
75,Samhällsvetare,private,60000
77,Samhällsvetare,private,61250
78,Samhällsvetare,private,62128
79,Samhällsvetare,private,63000
80,Samhällsvetare,private,64060
81,Samhällsvetare,private,65000
82,Samhällsvetare,private,66000
83,Samhällsvetare,private,67000
84,Samhällsvetare,private,68000
85,Samhällsvetare,private,70000
86,Samhällsvetare,private,70600
87,Samhällsvetare,private,71862
88,Samhällsvetare,private,73000
89,Samhällsvetare,private,74000
90,Samhällsvetare,private,75000
91,Samhällsvetare,private,76000
92,Samhällsvetare,private,78200
93,Samhällsvetare,private,80000
94,Samhällsvetare,private,83212
95,Samhällsvetare,private,88110
96,Samhällsvetare,private,93000
97,Samhällsvetare,private,98000
