percentile,profession,publicprivate,income
3,Personalvetare,private,28000
4,Personalvetare,private,28600
5,Personalvetare,private,29000
6,Personalvetare,private,30000
7,Personalvetare,private,30700
8,Personalvetare,private,31500
9,Personalvetare,private,32000
10,Personalvetare,private,32150
11,Personalvetare,private,33000
12,Personalvetare,private,33100
13,Personalvetare,private,33800
14,Personalvetare,private,34000
15,Personalvetare,private,34900
16,Personalvetare,private,35000
17,Personalvetare,private,35100
18,Personalvetare,private,35500
19,Personalvetare,private,36000
21,Personalvetare,private,36900
22,Personalvetare,private,37080
23,Personalvetare,private,37500
24,Personalvetare,private,37896
25,Personalvetare,private,38038
26,Personalvetare,private,38600
27,Personalvetare,private,39000
29,Personalvetare,private,39800
30,Personalvetare,private,40000
32,Personalvetare,private,40500
33,Personalvetare,private,40750
34,Personalvetare,private,41000
35,Personalvetare,private,41273
36,Personalvetare,private,41535
37,Personalvetare,private,42000
38,Personalvetare,private,42500
39,Personalvetare,private,43000
40,Personalvetare,private,43456
41,Personalvetare,private,43885
42,Personalvetare,private,44650
43,Personalvetare,private,45000
45,Personalvetare,private,45580
46,Personalvetare,private,46000
47,Personalvetare,private,46200
48,Personalvetare,private,46700
49,Personalvetare,private,47000
50,Personalvetare,private,47500
51,Personalvetare,private,48000
53,Personalvetare,private,48500
54,Personalvetare,private,49000
55,Personalvetare,private,49358
56,Personalvetare,private,50000
58,Personalvetare,private,50500
59,Personalvetare,private,51000
60,Personalvetare,private,51500
61,Personalvetare,private,52185
62,Personalvetare,private,52967
63,Personalvetare,private,53560
64,Personalvetare,private,54000
65,Personalvetare,private,54250
66,Personalvetare,private,55000
67,Personalvetare,private,55100
68,Personalvetare,private,56000
69,Personalvetare,private,56500
70,Personalvetare,private,57000
71,Personalvetare,private,57200
72,Personalvetare,private,58000
73,Personalvetare,private,58662
74,Personalvetare,private,59450
75,Personalvetare,private,60000
76,Personalvetare,private,60500
77,Personalvetare,private,61309
78,Personalvetare,private,62000
79,Personalvetare,private,63100
80,Personalvetare,private,64050
81,Personalvetare,private,65000
82,Personalvetare,private,66500
83,Personalvetare,private,67500
84,Personalvetare,private,68500
85,Personalvetare,private,69401
86,Personalvetare,private,70000
87,Personalvetare,private,72300
88,Personalvetare,private,73500
89,Personalvetare,private,75000
90,Personalvetare,private,76488
91,Personalvetare,private,79000
92,Personalvetare,private,81250
93,Personalvetare,private,84000
94,Personalvetare,private,86600
95,Personalvetare,private,90000
96,Personalvetare,private,96000
97,Personalvetare,private,110965
