percentile,profession,publicprivate,income
3,Miljövetare,public,26500
4,Miljövetare,public,27000
5,Miljövetare,public,27200
6,Miljövetare,public,27500
7,Miljövetare,public,28000
8,Miljövetare,public,28200
9,Miljövetare,public,28500
10,Miljövetare,public,28525
11,Miljövetare,public,29000
13,Miljövetare,public,29200
14,Miljövetare,public,29500
15,Miljövetare,public,29600
16,Miljövetare,public,29900
17,Miljövetare,public,30000
19,Miljövetare,public,30200
20,Miljövetare,public,30250
21,Miljövetare,public,30500
22,Miljövetare,public,30600
23,Miljövetare,public,30700
24,Miljövetare,public,30850
25,Miljövetare,public,31000
27,Miljövetare,public,31200
28,Miljövetare,public,31350
29,Miljövetare,public,31500
31,Miljövetare,public,31700
32,Miljövetare,public,31800
33,Miljövetare,public,31900
34,Miljövetare,public,32000
36,Miljövetare,public,32250
37,Miljövetare,public,32300
38,Miljövetare,public,32500
39,Miljövetare,public,32600
40,Miljövetare,public,32700
41,Miljövetare,public,32800
42,Miljövetare,public,33000
44,Miljövetare,public,33200
45,Miljövetare,public,33300
46,Miljövetare,public,33450
47,Miljövetare,public,33500
48,Miljövetare,public,33600
49,Miljövetare,public,33750
50,Miljövetare,public,33825
51,Miljövetare,public,34000
53,Miljövetare,public,34100
54,Miljövetare,public,34300
55,Miljövetare,public,34400
56,Miljövetare,public,34500
57,Miljövetare,public,34644
58,Miljövetare,public,34700
59,Miljövetare,public,34925
60,Miljövetare,public,35000
61,Miljövetare,public,35200
62,Miljövetare,public,35400
63,Miljövetare,public,35500
64,Miljövetare,public,35600
65,Miljövetare,public,35800
66,Miljövetare,public,35900
67,Miljövetare,public,36000
68,Miljövetare,public,36300
69,Miljövetare,public,36500
70,Miljövetare,public,36800
71,Miljövetare,public,37100
72,Miljövetare,public,37400
73,Miljövetare,public,37550
74,Miljövetare,public,37900
75,Miljövetare,public,38000
76,Miljövetare,public,38290
77,Miljövetare,public,38500
78,Miljövetare,public,39000
79,Miljövetare,public,39400
80,Miljövetare,public,39700
81,Miljövetare,public,40000
82,Miljövetare,public,40400
83,Miljövetare,public,40800
84,Miljövetare,public,41000
85,Miljövetare,public,41500
86,Miljövetare,public,42000
87,Miljövetare,public,42650
88,Miljövetare,public,43100
89,Miljövetare,public,43900
90,Miljövetare,public,44500
91,Miljövetare,public,45100
92,Miljövetare,public,46000
93,Miljövetare,public,46900
94,Miljövetare,public,47800
95,Miljövetare,public,49000
96,Miljövetare,public,51000
97,Miljövetare,public,52930
