percentile,profession,publicprivate,income
3,Biolog/biokemist,private,27000
4,Biolog/biokemist,private,27603
5,Biolog/biokemist,private,28000
6,Biolog/biokemist,private,28500
7,Biolog/biokemist,private,29102
8,Biolog/biokemist,private,29785
9,Biolog/biokemist,private,30000
10,Biolog/biokemist,private,30035
11,Biolog/biokemist,private,30500
12,Biolog/biokemist,private,31000
13,Biolog/biokemist,private,31350
14,Biolog/biokemist,private,31738
15,Biolog/biokemist,private,32000
16,Biolog/biokemist,private,32300
17,Biolog/biokemist,private,32717
18,Biolog/biokemist,private,33000
19,Biolog/biokemist,private,33200
20,Biolog/biokemist,private,33500
21,Biolog/biokemist,private,34000
23,Biolog/biokemist,private,34371
24,Biolog/biokemist,private,34792
25,Biolog/biokemist,private,35000
27,Biolog/biokemist,private,35300
28,Biolog/biokemist,private,35500
29,Biolog/biokemist,private,35878
30,Biolog/biokemist,private,36000
31,Biolog/biokemist,private,36500
32,Biolog/biokemist,private,36751
33,Biolog/biokemist,private,37000
34,Biolog/biokemist,private,37096
35,Biolog/biokemist,private,37500
36,Biolog/biokemist,private,37658
37,Biolog/biokemist,private,38000
39,Biolog/biokemist,private,38450
40,Biolog/biokemist,private,38746
41,Biolog/biokemist,private,39000
42,Biolog/biokemist,private,39330
43,Biolog/biokemist,private,39650
44,Biolog/biokemist,private,40000
46,Biolog/biokemist,private,40200
47,Biolog/biokemist,private,40677
48,Biolog/biokemist,private,41000
49,Biolog/biokemist,private,41358
50,Biolog/biokemist,private,41800
51,Biolog/biokemist,private,42000
52,Biolog/biokemist,private,42200
53,Biolog/biokemist,private,42480
54,Biolog/biokemist,private,42669
55,Biolog/biokemist,private,42900
56,Biolog/biokemist,private,43000
57,Biolog/biokemist,private,43447
58,Biolog/biokemist,private,43867
59,Biolog/biokemist,private,44000
60,Biolog/biokemist,private,44334
61,Biolog/biokemist,private,44674
62,Biolog/biokemist,private,45000
64,Biolog/biokemist,private,45394
65,Biolog/biokemist,private,45900
66,Biolog/biokemist,private,46275
67,Biolog/biokemist,private,46774
68,Biolog/biokemist,private,47000
69,Biolog/biokemist,private,47500
70,Biolog/biokemist,private,48000
71,Biolog/biokemist,private,48496
72,Biolog/biokemist,private,49000
73,Biolog/biokemist,private,49500
74,Biolog/biokemist,private,50000
76,Biolog/biokemist,private,50542
77,Biolog/biokemist,private,51300
78,Biolog/biokemist,private,52000
79,Biolog/biokemist,private,52300
80,Biolog/biokemist,private,52854
81,Biolog/biokemist,private,53400
82,Biolog/biokemist,private,54000
83,Biolog/biokemist,private,55000
84,Biolog/biokemist,private,55593
85,Biolog/biokemist,private,56250
86,Biolog/biokemist,private,57054
87,Biolog/biokemist,private,58000
88,Biolog/biokemist,private,59245
89,Biolog/biokemist,private,60367
90,Biolog/biokemist,private,61333
91,Biolog/biokemist,private,63387
92,Biolog/biokemist,private,64743
93,Biolog/biokemist,private,66185
94,Biolog/biokemist,private,68500
95,Biolog/biokemist,private,71697
96,Biolog/biokemist,private,75663
97,Biolog/biokemist,private,79418
