"Utbildning","Arbsektor","COUNT","Andel","Lön"
"Ekonom","Offentlig",16,0.269496378642412,"78000-78999"
"Ekonom","Offentlig",13,0.21896580764696,"79000-79999"
"Ekonom","Offentlig",19,0.320026949637864,"80000-80999"
"Ekonom","Offentlig",17,0.286339902307563,"81000-81999"
"Ekonom","Offentlig",10,0.168435236651508,"82000-82999"
"Ekonom","Offentlig",7,0.117904665656055,"83000-83999"
"Ekonom","Offentlig",11,0.185278760316658,"84000-84999"
"Ekonom","Offentlig",138,2.3244062657908,">=85000"
"Jurist","Privat",9,0.25847214244687,"< 25000"
"Jurist","Privat",12,0.344629523262493,"25000-25999"
"Jurist","Privat",8,0.229753015508328,"26000-26999"
"Jurist","Privat",25,0.717978173463527,"27000-27999"
"Jurist","Privat",43,1.23492245835727,"28000-28999"
"Jurist","Privat",49,1.40723721998851,"29000-29999"
"Jurist","Privat",63,1.80930499712809,"30000-30999"
"Jurist","Privat",66,1.89546237794371,"31000-31999"
"Jurist","Privat",64,1.83802412406663,"32000-32999"
"Jurist","Privat",64,1.83802412406663,"33000-33999"
"Jurist","Privat",72,2.06777713957496,"34000-34999"
"Jurist","Privat",100,2.87191269385411,"35000-35999"
"Jurist","Privat",69,1.98161975875933,"36000-36999"
"Jurist","Privat",81,2.32624928202183,"37000-37999"
"Jurist","Privat",78,2.2400919012062,"38000-38999"
"Jurist","Privat",44,1.26364158529581,"39000-39999"
"Jurist","Privat",91,2.61344055140724,"40000-40999"
"Jurist","Privat",63,1.80930499712809,"41000-41999"
"Jurist","Privat",71,2.03905801263642,"42000-42999"
"Jurist","Privat",69,1.98161975875933,"43000-43999"
"Jurist","Privat",47,1.34979896611143,"44000-44999"
"Jurist","Privat",84,2.41240666283745,"45000-45999"
"Jurist","Privat",65,1.86674325100517,"46000-46999"
"Jurist","Privat",62,1.78058587018955,"47000-47999"
"Jurist","Privat",72,2.06777713957496,"48000-48999"
"Jurist","Privat",51,1.46467547386559,"49000-49999"
"Jurist","Privat",87,2.49856404365307,"50000-50999"
"Jurist","Privat",63,1.80930499712809,"51000-51999"
"Jurist","Privat",63,1.80930499712809,"52000-52999"
"Jurist","Privat",55,1.57955198161976,"53000-53999"
"Jurist","Privat",35,1.00516944284894,"54000-54999"
"Jurist","Privat",70,2.01033888569787,"55000-55999"
"Jurist","Privat",53,1.52211372774268,"56000-56999"
"Jurist","Privat",62,1.78058587018955,"57000-57999"
"Jurist","Privat",40,1.14876507754164,"58000-58999"
"Jurist","Privat",37,1.06260769672602,"59000-59999"
"Jurist","Privat",76,2.18265364732912,"60000-60999"
"Jurist","Privat",48,1.37851809304997,"61000-61999"
