"Utbildning","Arbsektor","COUNT","Andel","Lön"
"högsta chef, högre chef, mellanchef","Offentlig",29,0.914538000630716,"82000-82999"
"högsta chef, högre chef, mellanchef","Offentlig",28,0.883002207505519,"83000-83999"
"högsta chef, högre chef, mellanchef","Offentlig",28,0.883002207505519,"84000-84999"
"högsta chef, högre chef, mellanchef","Offentlig",28,0.883002207505519,"85000-85999"
"högsta chef, högre chef, mellanchef","Offentlig",34,1.0722169662567,"86000-86999"
"högsta chef, högre chef, mellanchef","Offentlig",26,0.819930621255125,"87000-87999"
"högsta chef, högre chef, mellanchef","Offentlig",20,0.630715862503942,"88000-88999"
"högsta chef, högre chef, mellanchef","Offentlig",19,0.599180069378745,"89000-89999"
"högsta chef, högre chef, mellanchef","Offentlig",30,0.946073793755913,"90000-90999"
"högsta chef, högre chef, mellanchef","Offentlig",17,0.536108483128351,"91000-91999"
"högsta chef, högre chef, mellanchef","Offentlig",22,0.693787448754336,"92000-92999"
"högsta chef, högre chef, mellanchef","Offentlig",17,0.536108483128351,"93000-93999"
"högsta chef, högre chef, mellanchef","Offentlig",11,0.346893724377168,"94000-94999"
"högsta chef, högre chef, mellanchef","Offentlig",9,0.283822138126774,"95000-95999"
"högsta chef, högre chef, mellanchef","Offentlig",7,0.22075055187638,"96000-96999"
"högsta chef, högre chef, mellanchef","Offentlig",13,0.409965310627562,"97000-97999"
"högsta chef, högre chef, mellanchef","Offentlig",11,0.346893724377168,"98000-98999"
"högsta chef, högre chef, mellanchef","Offentlig",12,0.378429517502365,"99000-99999"
"högsta chef, högre chef, mellanchef","Offentlig",13,0.409965310627562,"100000-100999"
"högsta chef, högre chef, mellanchef","Offentlig",13,0.409965310627562,"101000-101999"
"högsta chef, högre chef, mellanchef","Offentlig",9,0.283822138126774,"102000-102999"
"högsta chef, högre chef, mellanchef","Offentlig",9,0.283822138126774,"103000-103999"
"högsta chef, högre chef, mellanchef","Offentlig",8,0.252286345001577,"104000-104999"
"högsta chef, högre chef, mellanchef","Offentlig",8,0.252286345001577,"105000-105999"
"högsta chef, högre chef, mellanchef","Offentlig",3,0.094607379375591,"106000-106999"
"högsta chef, högre chef, mellanchef","Offentlig",5,0.157678965625986,"107000-107999"
"högsta chef, högre chef, mellanchef","Offentlig",6,0.189214758751183,"108000-108999"
"högsta chef, högre chef, mellanchef","Offentlig",5,0.157678965625986,"109000-109999"
"högsta chef, högre chef, mellanchef","Offentlig",72,2.27057710501419,">=110000"
"enhetschef, gruppchef, första linjens chef","Privat",275,2.71,"<35000"
"enhetschef, gruppchef, första linjens chef","Privat",70,0.68931560807484,"35000-35999"
"enhetschef, gruppchef, första linjens chef","Privat",59,0.580994583948794,"36000-36999"
"enhetschef, gruppchef, första linjens chef","Privat",84,0.827178729689808,"37000-37999"
"enhetschef, gruppchef, första linjens chef","Privat",117,1.15214180206795,"38000-38999"
"enhetschef, gruppchef, första linjens chef","Privat",105,1.03397341211226,"39000-39999"
"enhetschef, gruppchef, första linjens chef","Privat",210,2.06794682422452,"40000-40999"
"enhetschef, gruppchef, första linjens chef","Privat",156,1.53618906942393,"41000-41999"
"enhetschef, gruppchef, första linjens chef","Privat",201,1.97932053175775,"42000-42999"
"enhetschef, gruppchef, första linjens chef","Privat",196,1.93008370260955,"43000-43999"
"enhetschef, gruppchef, första linjens chef","Privat",205,2.01870999507632,"44000-44999"
"enhetschef, gruppchef, första linjens chef","Privat",265,2.60955194485475,"45000-45999"
"enhetschef, gruppchef, första linjens chef","Privat",261,2.57016248153619,"46000-46999"
"enhetschef, gruppchef, första linjens chef","Privat",286,2.8163466272772,"47000-47999"
"enhetschef, gruppchef, första linjens chef","Privat",323,3.1806991629739,"48000-48999"
"enhetschef, gruppchef, första linjens chef","Privat",288,2.83604135893648,"49000-49999"
"enhetschef, gruppchef, första linjens chef","Privat",374,3.68291482028557,"50000-50999"
"enhetschef, gruppchef, första linjens chef","Privat",293,2.88527818808469,"51000-51999"
"enhetschef, gruppchef, första linjens chef","Privat",304,2.99359921221073,"52000-52999"
"enhetschef, gruppchef, första linjens chef","Privat",317,3.12161496799606,"53000-53999"
"enhetschef, gruppchef, första linjens chef","Privat",273,2.68833087149188,"54000-54999"
"enhetschef, gruppchef, första linjens chef","Privat",383,3.77154111275234,"55000-55999"
"enhetschef, gruppchef, första linjens chef","Privat",350,3.4465780403742,"56000-56999"
"enhetschef, gruppchef, första linjens chef","Privat",290,2.85573609059577,"57000-57999"
"enhetschef, gruppchef, första linjens chef","Privat",320,3.15115706548498,"58000-58999"
"enhetschef, gruppchef, första linjens chef","Privat",271,2.66863613983259,"59000-59999"
"enhetschef, gruppchef, första linjens chef","Privat",367,3.61398325947809,"60000-60999"
"enhetschef, gruppchef, första linjens chef","Privat",228,2.24519940915805,"61000-61999"
"enhetschef, gruppchef, första linjens chef","Privat",254,2.50123092072871,"62000-62999"
"enhetschef, gruppchef, första linjens chef","Privat",237,2.33382570162482,"63000-63999"
"enhetschef, gruppchef, första linjens chef","Privat",178,1.75283111767602,"64000-64999"
"enhetschef, gruppchef, första linjens chef","Privat",242,2.38306253077302,"65000-65999"
"enhetschef, gruppchef, första linjens chef","Privat",191,1.88084687346135,"66000-66999"
"enhetschef, gruppchef, första linjens chef","Privat",182,1.79222058099458,"67000-67999"
"enhetschef, gruppchef, första linjens chef","Privat",158,1.55588380108321,"68000-68999"
"enhetschef, gruppchef, första linjens chef","Privat",142,1.39832594780896,"69000-69999"
"enhetschef, gruppchef, första linjens chef","Privat",180,1.7725258493353,"70000-70999"
"enhetschef, gruppchef, första linjens chef","Privat",119,1.17183653372723,"71000-71999"
"enhetschef, gruppchef, första linjens chef","Privat",126,1.24076809453471,"72000-72999"
"enhetschef, gruppchef, första linjens chef","Privat",98,0.965041851304776,"73000-73999"
"enhetschef, gruppchef, första linjens chef","Privat",96,0.945347119645495,"74000-74999"
"enhetschef, gruppchef, första linjens chef","Privat",109,1.07336287543082,"75000-75999"
"enhetschef, gruppchef, första linjens chef","Privat",78,0.768094534711965,"76000-76999"
"enhetschef, gruppchef, första linjens chef","Privat",61,0.600689315608075,"77000-77999"
"enhetschef, gruppchef, första linjens chef","Privat",58,0.571147218119153,"78000-78999"
"enhetschef, gruppchef, första linjens chef","Privat",48,0.472673559822747,"79000-79999"
"enhetschef, gruppchef, första linjens chef","Privat",80,0.787789266371246,"80000-80999"
"enhetschef, gruppchef, första linjens chef","Privat",35,0.34465780403742,"81000-81999"
"enhetschef, gruppchef, första linjens chef","Privat",56,0.551452486459872,"82000-82999"
"enhetschef, gruppchef, första linjens chef","Privat",44,0.433284096504185,"83000-83999"
"enhetschef, gruppchef, första linjens chef","Privat",28,0.275726243229936,"84000-84999"
"enhetschef, gruppchef, första linjens chef","Privat",44,0.433284096504185,"85000-85999"
"enhetschef, gruppchef, första linjens chef","Privat",39,0.384047267355982,"86000-86999"
"enhetschef, gruppchef, första linjens chef","Privat",31,0.305268340718858,"87000-87999"
"enhetschef, gruppchef, första linjens chef","Privat",22,0.216642048252093,"88000-88999"
"enhetschef, gruppchef, första linjens chef","Privat",15,0.147710487444609,"89000-89999"
"enhetschef, gruppchef, första linjens chef","Privat",23,0.226489414081733,"90000-90999"
"enhetschef, gruppchef, första linjens chef","Privat",22,0.216642048252093,"91000-91999"
"enhetschef, gruppchef, första linjens chef","Privat",14,0.137863121614968,"92000-92999"
"enhetschef, gruppchef, första linjens chef","Privat",18,0.17725258493353,"93000-93999"
"enhetschef, gruppchef, första linjens chef","Privat",12,0.118168389955687,"94000-94999"
"enhetschef, gruppchef, första linjens chef","Privat",244,2.4027572624323,">=95000"
"enhetschef, gruppchef, första linjens chef","Offentlig",178,1.91,"<35000"
"enhetschef, gruppchef, första linjens chef","Offentlig",59,0.634204020208535,"35000-35999"
"enhetschef, gruppchef, första linjens chef","Offentlig",89,0.956680640653552,"36000-36999"
"enhetschef, gruppchef, första linjens chef","Offentlig",116,1.24690959905407,"37000-37999"
"enhetschef, gruppchef, första linjens chef","Offentlig",182,1.95635816403311,"38000-38999"
"enhetschef, gruppchef, första linjens chef","Offentlig",209,2.24658712243362,"39000-39999"
