"Utbildning","Arbsektor","COUNT","Andel","Lön"
"ekonom","Privat",2,0.586510263929619,"59000-59999"
"ekonom","Privat",5,1.46627565982405,"60000-60999"
"ekonom","Privat",2,0.586510263929619,"61000-61999"
"ekonom","Privat",5,1.46627565982405,"62000-62999"
"ekonom","Privat",2,0.586510263929619,"63000-63999"
"ekonom","Privat",3,0.879765395894428,"64000-64999"
"ekonom","Privat",3,0.879765395894428,"65000-65999"
"ekonom","Privat",1,0.293255131964809,"66000-66999"
"ekonom","Privat",4,1.17302052785924,"67000-67999"
"ekonom","Privat",2,0.586510263929619,"68000-68999"
"ekonom","Privat",4,1.17302052785924,"70000-70999"
"ekonom","Privat",5,1.46627565982405,"72000-72999"
"ekonom","Privat",3,0.879765395894428,"75000-75999"
"ekonom","Privat",3,0.879765395894428,"76000-76999"
"ekonom","Privat",1,0.293255131964809,"77000-77999"
"ekonom","Privat",2,0.586510263929619,"79000-79999"
"ekonom","Privat",1,0.293255131964809,"80000-80999"
"ekonom","Privat",2,0.586510263929619,"81000-81999"
"ekonom","Privat",2,0.586510263929619,"82000-82999"
"ekonom","Privat",1,0.293255131964809,"83000-83999"
"ekonom","Privat",1,0.293255131964809,"85000-85999"
"ekonom","Privat",1,0.293255131964809,"86000-86999"
"ekonom","Privat",2,0.586510263929619,"87000-87999"
"ekonom","Privat",2,0.586510263929619,"88000-88999"
"ekonom","Privat",1,0.293255131964809,"90000-90999"
"ekonom","Privat",10,2.93255131964809,">=95000"
"ekonom","Offentlig",10,2.16450216450216,"< 25000"
"ekonom","Offentlig",3,0.649350649350649,"25000-25999"
"ekonom","Offentlig",8,1.73160173160173,"26000-26999"
"ekonom","Offentlig",10,2.16450216450216,"27000-27999"
"ekonom","Offentlig",18,3.8961038961039,"28000-28999"
"ekonom","Offentlig",12,2.5974025974026,"29000-29999"
"ekonom","Offentlig",14,3.03030303030303,"30000-30999"
"ekonom","Offentlig",20,4.32900432900433,"31000-31999"
"ekonom","Offentlig",18,3.8961038961039,"32000-32999"
"ekonom","Offentlig",15,3.24675324675325,"33000-33999"
"ekonom","Offentlig",21,4.54545454545455,"34000-34999"
"ekonom","Offentlig",16,3.46320346320346,"35000-35999"
"ekonom","Offentlig",19,4.11255411255411,"36000-36999"
"ekonom","Offentlig",16,3.46320346320346,"37000-37999"
"ekonom","Offentlig",22,4.76190476190476,"38000-38999"
"ekonom","Offentlig",22,4.76190476190476,"39000-39999"
"ekonom","Offentlig",23,4.97835497835498,"40000-40999"
"ekonom","Offentlig",13,2.81385281385281,"41000-41999"
"ekonom","Offentlig",17,3.67965367965368,"42000-42999"
"ekonom","Offentlig",18,3.8961038961039,"43000-43999"
"ekonom","Offentlig",14,3.03030303030303,"44000-44999"
"ekonom","Offentlig",13,2.81385281385281,"45000-45999"
"ekonom","Offentlig",12,2.5974025974026,"46000-46999"
"ekonom","Offentlig",6,1.2987012987013,"47000-47999"
"ekonom","Offentlig",8,1.73160173160173,"48000-48999"
"ekonom","Offentlig",9,1.94805194805195,"49000-49999"
"ekonom","Offentlig",9,1.94805194805195,"50000-50999"
"ekonom","Offentlig",7,1.51515151515152,"51000-51999"
"ekonom","Offentlig",6,1.2987012987013,"52000-52999"
"ekonom","Offentlig",4,0.865800865800866,"54000-54999"
"ekonom","Offentlig",10,2.16450216450216,"55000-55999"
"ekonom","Offentlig",2,0.432900432900433,"56000-56999"
"ekonom","Offentlig",5,1.08225108225108,"57000-57999"
"ekonom","Offentlig",6,1.2987012987013,"58000-58999"
"ekonom","Offentlig",1,0.216450216450216,"59000-59999"
"ekonom","Offentlig",3,0.649350649350649,"60000-60999"
"ekonom","Offentlig",4,0.865800865800866,"61000-61999"
"ekonom","Offentlig",3,0.649350649350649,"63000-63999"
"ekonom","Offentlig",4,0.865800865800866,"64000-64999"
